zip_code,egrid_subregion
16403,RFCE
16404,RFCE
16405,RFCE
16406,RFCE
16407,RFCE
16410,RFCE
16411,RFCE
16412,RFCE
16413,RFCE
16415,RFCE
16416,RFCE
16417,RFCE
16420,RFCE
16421,RFCE
16422,RFCE
16423,RFCE
16424,RFCE
16426,RFCE
16427,RFCE
16428,RFCE
16430,RFCE
16432,RFCE
16433,RFCE
16434,RFCE
16435,RFCE
16436,RFCE
16438,RFCE
16440,RFCE
16441,RFCE
16442,RFCE
16443,RFCE
16444,RFCE
16475,RFCE
16501,RFCE
16502,RFCE
16503,RFCE
16504,RFCE
16505,RFCE
16506,RFCE
16507,RFCE
16508,RFCE
16509,RFCE
16510,RFCE
16511,RFCE
16512,RFCE
16514,RFCE
16515,RFCE
16522,RFCE
16530,RFCE
16531,RFCE
16534,RFCE
16538,RFCE
16541,RFCE
16544,RFCE
16546,RFCE
16550,RFCE
16553,RFCE
16563,RFCE
16565,RFCE
16601,RFCE
16602,RFCE
16603,RFCE
16611,RFCE
16613,RFCE
16616,RFCE
16617,RFCE
16619,RFCE
16620,RFCE
16621,RFCE
16622,RFCE
16623,RFCE
16624,RFCE
16625,RFCE
16627,RFCE
16629,RFCE
16630,RFCE
16631,RFCE
16633,RFCE
16634,RFCE
16635,RFCE
16636,RFCE
16637,RFCE
16638,RFCE
16639,RFCE
16640,RFCE
16641,RFCE
16644,RFCE
16645,RFCE
16646,RFCE
16647,RFCE
16648,RFCE
16650,RFCE
16651,RFCE
16652,RFCE
16654,RFCE
16655,RFCE
16656,RFCE
16657,RFCE
16659,RFCE
16660,RFCE
16661,RFCE
16662,RFCE
16663,RFCE
16664,RFCE
16665,RFCE
16666,RFCE
16667,RFCE
16668,RFCE
16669,RFCE
16670,RFCE
16671,RFCE
16672,RFCE
16673,RFCE
16674,RFCE
16675,RFCE
16677,RFCE
16678,RFCE
16679,RFCE
16680,RFCE
16681,RFCE
16682,RFCE
16683,RFCE
16684,RFCE
16685,RFCE
16686,RFCE
16689,RFCE
16691,RFCE
16692,RFCE
16693,RFCE
16694,RFCE
16695,RFCE
16698,RFCE
16699,RFCE
16701,RFCE
16720,RFCE
16724,RFCW
16725,RFCE
16726,RFCE
16727,RFCE
16728,RFCW
16729,RFCE
16730,RFCE
16731,RFCE
16732,RFCE
16733,RFCW
16734,RFCW
16735,RFCE
16738,RFCE
16740,RFCW
16743,RFCE
16744,RFCE
16745,RFCE
16746,RFCE
16748,RFCE
16749,RFCE
16750,RFCE
16801,RFCE
16802,RFCW
16803,RFCW
16804,RFCW
16805,RFCW
16820,RFCE
16821,RFCE
16822,RFCE
16823,RFCW
16825,RFCE
16826,RFCW
16827,RFCW
16828,RFCE
16829,RFCE
16830,RFCE
16832,RFCE
16833,RFCE
16834,RFCE
16835,RFCW
16836,RFCE
16837,RFCE
16838,RFCE
16839,RFCE
16840,RFCE
16841,RFCE
16843,RFCE
16844,RFCE
16845,RFCE
16847,RFCE
16848,RFCW
16849,RFCE
16850,RFCE
16851,RFCW
16852,RFCW
16853,RFCW
16854,RFCW
16855,RFCE
16856,RFCW
16858,RFCE
16859,RFCE
16860,RFCE
16861,RFCE
16863,RFCE
16864,RFCE
16865,RFCE
16866,RFCE
16868,RFCE
16870,RFCE
16871,RFCE
16872,RFCE
16873,RFCE
16874,RFCE
16875,RFCE
16876,RFCE
16877,RFCE
16878,RFCE
16879,RFCE
16881,RFCE
16882,RFCE
16901,RFCE
16910,RFCE
16911,RFCE
16912,RFCE
16914,RFCE
16915,RFCE
16917,RFCE
16920,RFCE
16921,RFCE
16922,RFCE
16923,RFCE
16925,RFCE
16926,RFCE
16927,RFCE
16928,RFCE
16929,RFCE
16930,RFCE
16932,RFCE
16933,RFCE
16935,RFCE
16936,RFCE
16937,RFCE
16938,RFCE
16939,RFCE
16940,RFCE
16941,RFCE
16942,RFCE
16943,RFCE
16945,RFCE
16946,RFCE
16947,RFCE
16948,RFCE
16950,RFCE
17001,RFCE
17002,RFCE
17003,RFCE
17004,RFCE
17005,RFCE
17006,RFCE
17007,RFCE
17009,RFCE
17010,RFCE
17011,RFCE
17012,RFCE
17013,RFCE
17014,RFCE
17015,RFCE
17016,RFCE
17017,RFCE
17018,RFCE
17019,RFCE
17020,RFCE
17021,RFCE
17022,RFCE
17023,RFCE
17024,RFCE
17025,RFCE
17026,RFCE
17027,RFCE
17028,RFCE
17029,RFCE
17030,RFCE
17032,RFCE
17033,RFCE
17034,RFCE
17035,RFCE
17036,RFCE
17037,RFCE
17038,RFCE
17039,RFCE
17040,RFCE
17041,RFCE
17042,RFCE
17043,RFCE
17044,RFCE
17045,RFCE
17046,RFCE
17047,RFCE
17048,RFCE
17049,RFCE
17050,RFCE
17051,RFCE
17052,RFCE
17053,RFCE
17054,RFCE
17055,RFCE
17056,RFCE
17057,RFCE
17058,RFCE
17059,RFCE
17060,RFCE
17061,RFCE
17062,RFCE
17063,RFCE
17064,RFCE
17065,RFCE
17066,RFCE
17067,RFCE
17068,RFCE
17069,RFCE
17070,RFCE
17071,RFCE
17072,RFCE
17073,RFCE
17074,RFCE
17075,RFCE
17076,RFCE
17077,RFCE
17078,RFCE
17080,RFCE
17081,RFCE
17082,RFCE
17083,RFCE
17084,RFCE
17085,RFCE
17086,RFCE
17087,RFCE
17088,RFCE
17089,RFCE
17090,RFCE
17093,RFCE
17094,RFCE
17097,RFCE
17098,RFCE
17099,RFCE
17101,RFCE
17102,RFCE
17103,RFCE
17104,RFCE
17105,RFCE
17106,RFCE
17107,RFCE
17108,RFCE
17109,RFCE
17110,RFCE
17111,RFCE
17112,RFCE
17113,RFCE
17120,RFCE
17121,RFCE
17122,RFCE
17123,RFCE
17124,RFCE
17125,RFCE
17126,RFCE
17127,RFCE
17128,RFCE
17129,RFCE
17130,RFCE
17140,RFCE
17177,RFCE
17201,RFCE
17202,RFCE
17210,RFCE
17211,RFCW
17212,RFCW
17213,RFCE
17214,RFCE
17215,RFCE
17217,RFCE
17219,RFCE
17220,RFCE
17221,RFCE
17222,RFCE
17223,RFCE
17224,RFCE
17225,RFCW
17228,RFCE
17229,RFCE
17231,RFCW
17232,RFCE
17233,RFCE
17235,RFCW
17236,RFCW
17237,RFCW
17238,RFCE
17239,RFCE
17240,RFCE
17241,RFCE
17243,RFCE
17244,RFCE
17246,RFCE
17247,RFCW
17249,RFCE
17250,RFCW
17251,RFCE
17252,RFCW
17253,RFCE
17254,RFCW
17255,RFCE
17256,RFCW
17257,RFCE
17260,RFCE
17261,RFCW
17262,RFCE
17263,RFCW
17264,RFCE
17265,RFCE
17266,RFCE
17267,RFCE
17268,RFCW
17270,RFCW
17271,RFCE
17272,RFCW
17301,RFCE
17302,RFCE
17303,RFCE
17304,RFCE
17306,RFCE
17307,RFCE
17309,RFCE
17310,RFCE
17311,RFCE
17312,RFCE
17313,RFCE
17314,RFCE
17315,RFCE
17316,RFCE
17317,RFCE
17318,RFCE
17319,RFCE
17320,RFCE
17321,RFCE
17322,RFCE
17323,RFCE
17324,RFCE
17325,RFCE
17327,RFCE
17329,RFCE
17331,RFCE
17332,RFCE
17333,RFCE
17334,RFCE
17335,RFCE
17337,RFCE
17339,RFCE
17340,RFCE
17342,RFCE
17343,RFCE
17344,RFCE
17345,RFCE
17347,RFCE
17349,RFCE
17350,RFCE
17352,RFCE
17353,RFCE
17354,RFCE
17355,RFCE
17356,RFCE
17358,RFCE
17360,RFCE
17361,RFCE
17362,RFCE
17363,RFCE
17364,RFCE
17365,RFCE
17366,RFCE
17368,RFCE
17370,RFCE
17371,RFCE
17372,RFCE
17375,RFCE
17401,RFCE
17402,RFCE
17403,RFCE
17404,RFCE
17405,RFCE
17406,RFCE
17407,RFCE
17408,RFCE
17415,RFCE
17501,RFCE
17502,RFCE
17503,RFCE
17504,RFCE
17505,RFCE
17506,RFCE
17507,RFCE
17508,RFCE
17509,RFCE
17512,RFCE
17516,RFCE
17517,RFCE
17518,RFCE
17519,RFCE
17520,RFCE
17521,RFCE
17522,RFCE
17527,RFCE
17528,RFCE
17529,RFCE
17532,RFCE
17533,RFCE
17534,RFCE
17535,RFCE
17536,RFCE
17537,RFCE
17538,RFCE
17540,RFCE
17543,RFCE
17545,RFCE
17547,RFCE
17549,RFCE
17550,RFCE
17551,RFCE
17552,RFCE
17554,RFCE
17555,RFCE
17557,RFCE
17560,RFCE
17562,RFCE
17563,RFCE
17564,RFCE
17565,RFCE
17566,RFCE
17567,RFCE
17568,RFCE
17569,RFCE
17570,RFCE
17572,RFCE
17573,RFCE
17575,RFCE
17576,RFCE
17578,RFCE
17579,RFCE
17580,RFCE
17581,RFCE
17582,RFCE
17583,RFCE
17584,RFCE
17585,RFCE
17601,RFCE
17602,RFCE
17603,RFCE
17604,RFCE
17605,RFCE
17606,RFCE
17607,RFCE
17608,RFCE
17611,RFCE
17622,RFCE
17699,RFCE
17701,RFCE
17702,RFCE
17703,RFCE
17705,RFCE
17720,RFCE
17721,RFCE
17723,RFCE
17724,RFCE
17726,RFCE
17727,RFCE
17728,RFCE
17729,RFCE
17730,RFCE
17731,RFCE
17735,RFCE
17737,RFCE
17738,RFCE
17739,RFCE
17740,RFCE
17742,RFCE
17744,RFCE
17745,RFCE
17747,RFCE
17748,RFCE
17749,RFCE
17750,RFCW
17751,RFCE
17752,RFCE
17754,RFCE
17756,RFCE
17758,RFCE
17760,RFCE
17762,RFCE
17763,RFCE
17764,RFCE
17765,RFCE
17767,RFCW
17768,RFCE
17769,RFCE
17771,RFCE
17772,RFCE
17773,RFCE
17774,RFCE
17776,RFCE
17777,RFCE
17778,RFCE
17779,RFCE
17801,RFCE
17810,RFCE
17812,RFCE
17813,RFCE
17814,RFCE
17815,RFCE
17820,RFCE
17821,RFCE
17822,RFCE
17823,RFCE
17824,RFCE
17827,RFCE
17829,RFCE
17830,RFCE
17831,RFCE
17832,RFCE
17833,RFCE
17834,RFCE
17835,RFCE
17836,RFCE
17837,RFCE
17839,RFCE
17840,RFCE
17841,RFCE
17842,RFCE
17843,RFCE
17844,RFCE
17845,RFCE
17846,RFCE
17847,RFCE
17850,RFCE
17851,RFCE
17853,RFCE
17855,RFCE
17856,RFCE
17857,RFCE
17858,RFCE
17859,RFCE
17860,RFCE
17861,RFCE
17862,RFCE
17864,RFCE
17865,RFCE
17866,RFCE
17867,RFCE
17868,RFCE
17870,RFCE
17872,RFCE
17876,RFCE
17877,RFCE
17878,RFCE
17880,RFCE
17881,RFCE
17882,RFCE
17883,RFCE
17884,RFCE
17885,RFCE
17886,RFCE
17887,RFCE
17888,RFCE
17889,RFCE
17901,RFCE
17920,RFCE
17921,RFCE
17922,RFCE
17923,RFCE
17925,RFCE
17929,RFCE
17930,RFCE
17931,RFCE
17932,RFCE
17933,RFCE
17934,RFCE
17935,RFCE
17936,RFCE
17938,RFCE
17941,RFCE
17942,RFCE
17943,RFCE
17944,RFCE
17945,RFCE
17946,RFCE
17948,RFCE
17949,RFCE
17951,RFCE
17952,RFCE
17953,RFCE
17954,RFCE
17957,RFCE
17959,RFCE
17960,RFCE
17961,RFCE
17963,RFCE
17964,RFCE
17965,RFCE
17966,RFCE
17967,RFCE
17968,RFCE
17970,RFCE
17972,RFCE
17974,RFCE
17976,RFCE
17978,RFCE
17979,RFCE
17980,RFCE
17981,RFCE
17982,RFCE
17983,RFCE
17985,RFCE
18001,RFCE
18002,RFCE
18003,RFCE
18010,RFCE
18011,RFCE
18012,RFCE
18013,RFCE
18014,RFCE
18015,RFCE
18016,RFCE
18017,RFCE
18018,RFCE
18020,RFCE
18025,RFCE
18030,RFCE
18031,RFCE
18032,RFCE
18034,RFCE
18035,RFCE
18036,RFCE
18037,RFCE
18038,RFCE
18039,RFCE
18040,RFCE
18041,RFCE
18042,RFCE
18043,RFCE
18044,RFCE
18045,RFCE
18046,RFCE
18049,RFCE
18050,RFCE
18051,RFCE
18052,RFCE
18053,RFCE
18054,RFCE
18055,RFCE
18056,RFCE
18058,RFCE
18059,RFCE
18060,RFCE
18062,RFCE
18063,RFCE
18064,RFCE
18065,RFCE
18066,RFCE
18067,RFCE
18068,RFCE
18069,RFCE
18070,RFCE
18071,RFCE
18072,RFCE
18073,RFCE
18074,RFCE
18076,RFCE
18077,RFCE
18078,RFCE
18079,RFCE
18080,RFCE
18081,RFCE
18083,RFCE
18084,RFCE
18085,RFCE
18086,RFCE
18087,RFCE
18088,RFCE
18091,RFCE
18092,RFCE
18098,RFCE
18099,RFCE
18101,RFCE
18102,RFCE
18103,RFCE
18104,RFCE
18105,RFCE
18106,RFCE
18109,RFCE
18195,RFCE
18201,RFCE
18202,RFCE
18210,RFCE
18211,RFCE
18212,RFCE
18214,RFCE
18216,RFCE
18218,RFCE
18219,RFCE
18220,RFCE
18221,RFCE
18222,RFCE
18223,RFCE
18224,RFCE
18225,RFCE
18229,RFCE
18230,RFCE
18231,RFCE
18232,RFCE
18234,RFCE
18235,RFCE
18237,RFCE
18239,RFCE
18240,RFCE
18241,RFCE
18242,RFCE
18244,RFCE
18245,RFCE
18246,RFCE
18247,RFCE
18248,RFCE
18249,RFCE
18250,RFCE
18251,RFCE
18252,RFCE
18254,RFCE
18255,RFCE
18256,RFCE
18301,RFCE
18302,RFCE
18320,RFCE
18321,RFCE
18322,RFCE
18323,RFCE
18324,RFCE
18325,RFCE
18326,RFCE
18327,RFCE
18328,RFCE
18330,RFCE
18331,RFCE
18332,RFCE
18333,RFCE
18334,RFCE
18335,RFCE
18336,NYUP
18337,RFCE
18340,NYUP
18341,RFCE
18342,RFCE
18343,RFCE
18344,RFCE
18346,RFCE
18347,RFCE
18348,RFCE
18349,RFCE
18350,RFCE
18351,RFCE
18352,RFCE
18353,RFCE
18354,RFCE
18355,RFCE
18356,RFCE
18357,RFCE
18360,RFCE
18370,RFCE
18371,RFCE
18372,RFCE
18373,RFCE
18403,RFCE
18405,RFCE
18407,RFCE
18410,RFCE
18411,RFCE
18413,RFCE
18414,RFCE
18415,RFCE
18416,RFCE
18417,RFCE
18419,RFCE
18420,RFCE
18421,RFCE
18424,RFCE
18425,RFCE
18426,RFCE
18427,RFCE
18428,RFCE
18430,RFCE
18431,RFCE
18433,RFCE
18434,RFCE
18435,RFCE
18436,RFCE
18437,RFCE
18438,RFCE
18439,RFCE
18440,RFCE
18441,RFCE
18443,RFCE
18444,RFCE
18445,RFCE
18446,RFCE
18447,RFCE
18448,RFCE
18449,RFCE
18451,RFCE
18452,RFCE
18453,RFCE
18454,RFCE
18455,RFCE
18456,RFCE
18457,RFCE
18458,RFCE
18459,RFCE
18460,RFCE
18461,RFCE
18462,RFCE
18463,RFCE
18464,RFCE
18465,RFCE
18466,RFCE
18469,RFCE
18470,RFCE
18471,RFCE
18472,RFCE
18473,RFCE
18501,RFCE
18502,RFCE
18503,RFCE
18504,RFCE
18505,RFCE
18507,RFCE
18508,RFCE
18509,RFCE
18510,RFCE
18512,RFCE
18515,RFCE
18517,RFCE
18518,RFCE
18519,RFCE
18540,RFCE
18577,RFCE
18601,RFCE
18602,RFCE
18603,RFCE
18610,RFCE
18611,RFCE
18612,RFCE
18614,RFCE
18615,RFCE
18616,RFCE
18617,RFCE
18618,RFCE
18619,RFCE
18621,RFCE
18622,RFCE
18623,RFCE
18624,RFCE
18625,RFCE
18626,RFCE
18627,RFCE
18628,RFCE
18629,RFCE
18630,RFCE
18631,RFCE
18632,RFCE
18634,RFCE
18635,RFCE
18636,RFCE
18640,RFCE
18641,RFCE
18642,RFCE
18643,RFCE
18644,RFCE
18651,RFCE
18653,RFCE
18654,RFCE
18655,RFCE
18656,RFCE
18657,RFCE
18660,RFCE
18661,RFCE
18690,RFCE
18701,RFCE
18702,RFCE
18703,RFCE
18704,RFCE
18705,RFCE
18706,RFCE
18707,RFCE
18708,RFCE
18709,RFCE
18710,RFCE
18711,RFCE
18762,RFCE
18764,RFCE
18765,RFCE
18766,RFCE
18767,RFCE
18769,RFCE
18773,RFCE
18801,RFCE
18810,RFCE
18812,RFCE
18813,RFCE
18814,RFCE
18815,RFCE
18816,RFCE
18817,RFCE
18818,RFCE
18820,RFCE
18821,RFCE
18822,RFCE
18823,RFCE
18824,RFCE
18825,RFCE
18826,RFCE
18827,RFCE
18828,RFCE
18829,RFCE
18830,RFCE
18831,RFCE
18832,RFCE
18833,RFCE
18834,RFCE
18837,RFCE
18840,RFCE
18842,RFCE
18843,RFCE
18844,RFCE
18845,RFCE
18846,RFCE
18847,RFCE
18848,RFCE
18850,RFCE
18851,RFCE
18853,RFCE
18854,RFCE
18901,RFCE
18902,RFCE
18910,RFCE
18911,RFCE
18912,RFCE
18913,RFCE
18914,RFCE
18915,RFCE
18916,RFCE
18917,RFCE
18918,RFCE
18920,RFCE
18921,RFCE
18922,RFCE
18923,RFCE
18924,RFCE
18925,RFCE
18926,RFCE
18927,RFCE
18928,RFCE
18929,RFCE
18930,RFCE
18931,RFCE
18932,RFCE
18933,RFCE
18934,RFCE
18935,RFCE
18936,RFCE
18938,RFCE
18940,RFCE
18942,RFCE
18943,RFCE
18944,RFCE
18946,RFCE
18947,RFCE
18949,RFCE
18950,RFCE
18951,RFCE
18953,RFCE
18954,RFCE
18955,RFCE
18956,RFCE
18957,RFCE
18958,RFCE
18960,RFCE
18962,RFCE
18963,RFCE
18964,RFCE
18966,RFCE
18968,RFCE
18969,RFCE
18970,RFCE
18971,RFCE
18972,RFCE
18974,RFCE
18976,RFCE
18977,RFCE
18979,RFCE
18980,RFCE
18981,RFCE
18991,RFCE
19001,RFCE
19002,RFCE
19003,RFCE
19004,RFCE
19006,RFCE
19007,RFCE
19008,RFCE
19009,RFCE
19010,RFCE
19012,RFCE
19013,RFCE
19014,RFCE
19015,RFCE
19016,RFCE
19017,RFCE
19018,RFCE
19019,RFCE
19020,RFCE
19021,RFCE
19022,RFCE
19023,RFCE
19025,RFCE
19026,RFCE
19027,RFCE
19028,RFCE
19029,RFCE
19030,RFCE
19031,RFCE
19032,RFCE
19033,RFCE
19034,RFCE
19035,RFCE
19036,RFCE
19037,RFCE
19038,RFCE
19039,RFCE
19040,RFCE
19041,RFCE
19043,RFCE
19044,RFCE
19046,RFCE
19047,RFCE
19048,RFCE
19049,RFCE
19050,RFCE
19052,RFCE
19053,RFCE
19054,RFCE
19055,RFCE
19056,RFCE
19057,RFCE
19058,RFCE
19060,RFCE
19061,RFCE
19063,RFCE
19064,RFCE
19065,RFCE
19066,RFCE
19067,RFCE
19070,RFCE
19072,RFCE
19073,RFCE
19074,RFCE
19075,RFCE
19076,RFCE
19078,RFCE
19079,RFCE
19080,RFCE
19081,RFCE
19082,RFCE
19083,RFCE
19085,RFCE
19086,RFCE
19087,RFCE
19088,RFCE
19089,RFCE
19090,RFCE
19091,RFCE
19092,RFCE
19093,RFCE
19094,RFCE
19095,RFCE
19096,RFCE
19098,RFCE
19099,RFCE
19101,RFCE
19102,RFCE
19103,RFCE
19104,RFCE
19105,RFCE
19106,RFCE
19107,RFCE
19108,RFCE
19109,RFCE
19110,RFCE
19111,RFCE
19112,RFCE
19113,RFCE
19114,RFCE
19115,RFCE
19116,RFCE
19118,RFCE
19119,RFCE
19120,RFCE
19121,RFCE
19122,RFCE
19123,RFCE
19124,RFCE
19125,RFCE
19126,RFCE
19127,RFCE
19128,RFCE
19129,RFCE
19130,RFCE
19131,RFCE
19132,RFCE
19133,RFCE
19134,RFCE
19135,RFCE
19136,RFCE
19137,RFCE
19138,RFCE
19139,RFCE
19140,RFCE
19141,RFCE
19142,RFCE
19143,RFCE
19144,RFCE
19145,RFCE
19146,RFCE
19147,RFCE
19148,RFCE
19149,RFCE
19150,RFCE
19151,RFCE
19152,RFCE
19153,RFCE
19154,RFCE
19155,RFCE
19160,RFCE
19161,RFCE
19162,RFCE
19170,RFCE
19171,RFCE
19172,RFCE
19173,RFCE
19175,RFCE
19176,RFCE
19177,RFCE
19178,RFCE
19179,RFCE
19181,RFCE
19182,RFCE
19183,RFCE
19184,RFCE
19185,RFCE
19187,RFCE
19188,RFCE
19190,RFCE
19191,RFCE
19192,RFCE
19193,RFCE
19194,RFCE
19195,RFCE
19196,RFCE
19197,RFCE
19244,RFCE
19255,RFCE
19301,RFCE
19310,RFCE
19311,RFCE
19312,RFCE
19316,RFCE
19317,RFCE
19318,RFCE
19319,RFCE
19320,RFCE
19330,RFCE
19331,RFCE
19333,RFCE
19335,RFCE
19339,RFCE
19340,RFCE
19341,RFCE
19342,RFCE
19343,RFCE
19344,RFCE
19345,RFCE
19346,RFCE
19347,RFCE
19348,RFCE
19350,RFCE
19351,RFCE
19352,RFCE
19353,RFCE
19354,RFCE
19355,RFCE
19357,RFCE
19358,RFCE
19360,RFCE
19362,RFCE
19363,RFCE
19365,RFCE
19366,RFCE
19367,RFCE
19369,RFCE
19371,RFCE
19372,RFCE
19373,RFCE
19374,RFCE
19375,RFCE
19376,RFCE
19380,RFCE
19381,RFCE
19382,RFCE
19383,RFCE
19388,RFCE
19390,RFCE
19395,RFCE
19397,RFCE
19398,RFCE
19399,RFCE
19401,RFCE
19403,RFCE
19404,RFCE
19405,RFCE
19406,RFCE
19407,RFCE
19408,RFCE
19409,RFCE
19415,RFCE
19420,RFCE
19421,RFCE
19422,RFCE
19423,RFCE
19424,RFCE
19425,RFCE
19426,RFCE
19428,RFCE
19429,RFCE
19430,RFCE
19432,RFCE
19435,RFCE
19436,RFCE
19437,RFCE
19438,RFCE
19440,RFCE
19441,RFCE
19442,RFCE
19443,RFCE
19444,RFCE
19446,RFCE
19450,RFCE
19451,RFCE
19453,RFCE
19454,RFCE
19455,RFCE
19456,RFCE
19457,RFCE
19460,RFCE
19462,RFCE
19464,RFCE
19465,RFCE
19468,RFCE
19470,RFCE
19472,RFCE
19473,RFCE
19474,RFCE
19475,RFCE
19477,RFCE
19478,RFCE
19480,RFCE
19481,RFCE
19482,RFCE
19484,RFCE
19485,RFCE
19486,RFCE
19490,RFCE
19492,RFCE
19493,RFCE
19494,RFCE
19495,RFCE
19496,RFCE
19501,RFCE
19503,RFCE
19504,RFCE
19505,RFCE
19506,RFCE
19507,RFCE
19508,RFCE
19510,RFCE
19511,RFCE
19512,RFCE
19516,RFCE
19518,RFCE
19519,RFCE
19520,RFCE
19522,RFCE
19523,RFCE
19525,RFCE
19526,RFCE
19529,RFCE
19530,RFCE
19533,RFCE
19534,RFCE
19535,RFCE
19536,RFCE
19538,RFCE
19539,RFCE
19540,RFCE
19541,RFCE
19542,RFCE
19543,RFCE
19544,RFCE
19545,RFCE
19547,RFCE
19548,RFCE
19549,RFCE
19550,RFCE
19551,RFCE
19554,RFCE
19555,RFCE
19559,RFCE
19560,RFCE
19562,RFCE
19564,RFCE
19565,RFCE
19567,RFCE
19601,RFCE
19602,RFCE
19603,RFCE
19604,RFCE
19605,RFCE
19606,RFCE
19607,RFCE
19608,RFCE
19609,RFCE
19610,RFCE
19611,RFCE
19612,RFCE
19701,RFCE
19702,RFCE
19703,RFCE
19706,RFCE
19707,RFCE
19708,RFCE
19709,RFCE
19710,RFCE
19711,RFCE
19712,RFCE
19713,RFCE
19714,RFCE
19715,RFCE
19716,RFCE
19717,RFCE
19718,RFCE
19720,RFCE
19721,RFCE
19725,RFCE
19726,RFCE
19730,RFCE
19731,RFCE
19732,RFCE
19733,RFCE
19734,RFCE
19735,RFCE
19736,RFCE
19801,RFCE
19802,RFCE
19803,RFCE
19804,RFCE
19805,RFCE
19806,RFCE
19807,RFCE
19808,RFCE
19809,RFCE
19810,RFCE
19850,RFCE
19880,RFCE
19884,RFCE
19885,RFCE
19886,RFCE
19890,RFCE
19891,RFCE
19892,RFCE
19893,RFCE
19894,RFCE
19895,RFCE
19896,RFCE
19897,RFCE
19898,RFCE
19899,RFCE
19901,RFCE
19902,RFCE
19903,RFCE
19904,RFCE
19905,RFCE
19906,RFCE
19930,RFCE
19931,RFCE
19933,RFCE
19934,RFCE
19936,RFCE
19938,RFCE
19939,RFCE
19940,RFCE
19941,RFCE
19943,RFCE
19944,RFCE
19945,RFCE
19946,RFCE
19947,RFCE
19950,RFCE
19951,RFCE
19952,RFCE
19953,RFCE
19954,RFCE
19955,RFCE
19956,RFCE
19958,RFCE
19960,RFCE
19961,RFCE
19962,RFCE
19963,RFCE
19964,RFCE
19966,RFCE
19967,RFCE
19968,RFCE
19969,RFCE
19970,RFCE
19971,RFCE
19973,RFCE
19975,RFCE
19977,RFCE
19979,RFCE
19980,RFCE
20001,RFCE
20002,RFCE
20003,RFCE
20004,RFCE
20005,RFCE
20006,RFCE
20007,RFCE
20008,RFCE
20009,RFCE
20010,RFCE
20011,RFCE
20012,RFCE
20013,RFCE
20015,RFCE
20016,RFCE
20017,RFCE
20018,RFCE
20019,RFCE
20020,RFCE
20022,RFCE
20023,RFCE
20024,RFCE
20026,RFCE
20027,RFCE
20029,RFCE
20030,RFCE
20032,RFCE
20033,RFCE
20035,RFCE
20036,RFCE
20037,RFCE
20038,RFCE
20039,RFCE
20040,RFCE
20041,SRVC
20042,RFCE
20043,RFCE
20044,RFCE
20045,RFCE
20046,RFCE
20047,RFCE
20049,RFCE
20050,RFCE
20051,RFCE
20052,RFCE
20053,RFCE
20055,RFCE
20056,RFCE
20057,RFCE
20058,RFCE
20059,RFCE
20060,RFCE
20061,RFCE
20062,RFCE
20063,RFCE
20064,RFCE
20065,RFCE
20066,RFCE
20067,RFCE
20068,RFCE
20069,RFCE
20070,RFCE
20071,RFCE
20073,RFCE
20074,RFCE
20075,RFCE
20076,RFCE
20077,RFCE
20078,RFCE
20080,RFCE
20081,RFCE
20082,RFCE
20088,RFCE
20090,RFCE
20091,RFCE
20097,RFCE
20098,RFCE
20101,SRVC
20102,SRVC
20103,SRVC
20104,SRVC
20105,SRVC
20106,SRVC
20108,SRVC
20109,SRVC
20110,SRVC
20111,SRVC
20112,SRVC
20113,SRVC
20115,SRVC
20116,SRVC
20117,SRVC
20118,SRVC
20119,SRVC
20120,SRVC
20121,SRVC
20122,SRVC
20124,SRVC
20128,SRVC
20129,SRVC
20130,SRVC
20131,SRVC
20132,SRVC
20134,SRVC
20135,SRVC
20136,SRVC
20137,SRVC
20138,SRVC
20139,SRVC
20140,SRVC
20141,SRVC
20142,SRVC
20143,SRVC
20144,SRVC
20146,SRVC
20147,SRVC
20148,SRVC
20149,SRVC
20151,SRVC
20152,SRVC
20153,SRVC
20155,SRVC
20156,SRVC
20158,SRVC
20159,SRVC
20160,SRVC
20163,SRVC
20164,SRVC
20165,SRVC
20166,SRVC
20167,SRVC
20168,SRVC
20169,SRVC
20170,SRVC
20171,SRVC
20172,SRVC
20175,SRVC
20176,SRVC
20177,SRVC
20178,SRVC
20180,SRVC
20181,SRVC
20182,SRVC
20184,SRVC
20185,SRVC
20186,SRVC
20187,SRVC
20188,SRVC
20189,SRVC
20190,SRVC
20191,SRVC
20192,SRVC
20194,SRVC
20195,SRVC
20196,SRVC
20197,SRVC
20198,SRVC
20201,RFCE
20202,RFCE
20203,RFCE
20204,RFCE
20206,RFCE
20207,RFCE
20208,RFCE
20210,RFCE
20211,RFCE
20212,RFCE
20213,RFCE
20214,RFCE
20215,RFCE
20216,RFCE
20217,RFCE
20218,RFCE
20219,RFCE
20220,RFCE
20221,RFCE
20222,RFCE
20223,RFCE
20224,RFCE
20226,RFCE
20227,RFCE
20228,RFCE
20229,RFCE
20230,RFCE
20232,RFCE
20233,RFCE
20235,RFCE
20237,RFCE
20238,RFCE
20239,RFCE
20240,RFCE
20241,RFCE
20242,RFCE
20244,RFCE
20245,RFCE
20250,RFCE
20251,RFCE
20254,RFCE
20260,RFCE
20261,RFCE
20262,RFCE
20265,RFCE
20266,RFCE
20268,RFCE
20270,RFCE
20277,RFCE
20289,RFCE
20299,RFCE
20301,RFCE
20303,RFCE
20306,RFCE
20307,RFCE
